id,name,kind,region,priority,priority_score,lat,lon,osm_type,osm_id,osm_url
osm-way-998164829,Finkenbach-Altarm,Gewässer: oxbow,Ostwestfalen-Lippe,C,43,52.035207,8.58011,way,998164829,https://www.openstreetmap.org/way/998164829
osm-way-32128477,Hochwasserrückhaltebecken Benhauser Straße,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.728471,8.784108,way,32128477,https://www.openstreetmap.org/way/32128477
osm-relation-1490503,Hochwasserschutzbecken Husen,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.580585,8.847818,relation,1490503,https://www.openstreetmap.org/relation/1490503
osm-way-320877185,Pfeifenkump,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.871937,8.942127,way,320877185,https://www.openstreetmap.org/way/320877185
osm-way-1182397574,RRB Großer Stein,Gewässer: basin,Ostwestfalen-Lippe,C,43,52.027843,8.831241,way,1182397574,https://www.openstreetmap.org/way/1182397574
osm-way-1432766439,RRB Oberer Pahnsiek,Gewässer: basin,Ostwestfalen-Lippe,C,43,52.013179,8.89402,way,1432766439,https://www.openstreetmap.org/way/1432766439
osm-way-1418786322,"Regenrückhaltebecken ""Dollenseite""",Gewässer: basin,Ostwestfalen-Lippe,C,43,51.413005,8.587987,way,1418786322,https://www.openstreetmap.org/way/1418786322
osm-way-307788865,Regenrückhaltebecken Oelbach II,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.905105,8.625935,way,307788865,https://www.openstreetmap.org/way/307788865
osm-way-33291397,Regenwasserbehandlungsanlage,Gewässer: basin,Ostwestfalen-Lippe,C,43,52.01767,8.606513,way,33291397,https://www.openstreetmap.org/way/33291397
osm-way-1024547824,Rückhaltebecken,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.665884,8.722415,way,1024547824,https://www.openstreetmap.org/way/1024547824
osm-way-564227363,Rückhaltebecken,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.667386,8.730098,way,564227363,https://www.openstreetmap.org/way/564227363
osm-way-137353259,Sparbecken,Gewässer: basin,Ostwestfalen-Lippe,C,43,52.306216,8.920755,way,137353259,https://www.openstreetmap.org/way/137353259
osm-way-1386658129,Stauteich II,Gewässer: basin,Ostwestfalen-Lippe,C,43,52.02245,8.567288,way,1386658129,https://www.openstreetmap.org/way/1386658129
osm-way-1413965627,Versickerungsbecken Talbrücke Nuttlar - östl. Widerlager,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.381628,8.427883,way,1413965627,https://www.openstreetmap.org/way/1413965627
osm-way-236001085,Wassertretbecken,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.523894,8.512337,way,236001085,https://www.openstreetmap.org/way/236001085
osm-way-368680702,Wassertretbecken,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.512524,8.683392,way,368680702,https://www.openstreetmap.org/way/368680702
osm-way-33778922,Werrealtarm,Gewässer: oxbow,Ostwestfalen-Lippe,C,43,52.212029,8.791157,way,33778922,https://www.openstreetmap.org/way/33778922
osm-way-1270401723,ehem. Klärbecken,Gewässer: basin,Ostwestfalen-Lippe,C,43,51.300945,8.162719,way,1270401723,https://www.openstreetmap.org/way/1270401723
osm-way-411536917,Überlauf / Auffangbecken Oberflächenabwasser,Gewässer: basin,Ostwestfalen-Lippe,C,43,52.414541,9.006766,way,411536917,https://www.openstreetmap.org/way/411536917
osm-way-229044476,Teich,Gewässer: reservoir,Ostwestfalen-Lippe,C,41,51.525597,8.665271,way,229044476,https://www.openstreetmap.org/way/229044476
osm-node-13622493301,node/13622493301,Fishing-Shop/POI (kein Gewässer),Ostwestfalen-Lippe,C,20,52.377276,8.455469,node,13622493301,https://www.openstreetmap.org/node/13622493301
osm-way-71336964,Angelteiche Altenberg,Angel-/Fishing-POI,Rheinland Köln/Bonn,A,100,51.053387,7.137364,way,71336964,https://www.openstreetmap.org/way/71336964
osm-way-71336960,Angelteiche Altenberg,Angel-/Fishing-POI,Rheinland Köln/Bonn,A,100,51.053159,7.138573,way,71336960,https://www.openstreetmap.org/way/71336960
osm-way-71336962,Angelteiche Altenberg,Angel-/Fishing-POI,Rheinland Köln/Bonn,A,100,51.052959,7.139931,way,71336962,https://www.openstreetmap.org/way/71336962
osm-way-71336972,Angelteiche Altenberg,Angel-/Fishing-POI,Rheinland Köln/Bonn,A,100,51.053006,7.139283,way,71336972,https://www.openstreetmap.org/way/71336972
osm-way-791079393,AC Rotauge e.V. Remscheid,Angel-/Fishing-POI,Rheinland Köln/Bonn,A,78,51.147352,7.199669,way,791079393,https://www.openstreetmap.org/way/791079393
osm-relation-2097782,Schlossweiher,Angel-/Fishing-POI,Rheinland Köln/Bonn,A,78,51.122002,6.264336,relation,2097782,https://www.openstreetmap.org/relation/2097782
osm-way-156673935,Ölmühlenweiher,Angel-/Fishing-POI,Rheinland Köln/Bonn,A,78,51.120673,6.261787,way,156673935,https://www.openstreetmap.org/way/156673935
osm-way-134129567,Angelpark Ingersauer Mühle,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,74,50.825408,7.348308,way,134129567,https://www.openstreetmap.org/way/134129567
osm-node-8549768006,Angelteiche Forellenzucht Hermann Latus,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,74,51.189765,7.388493,node,8549768006,https://www.openstreetmap.org/node/8549768006
osm-way-136324784,Fischschutzverein Siegburg 1910 e.V.,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,74,50.787545,7.22371,way,136324784,https://www.openstreetmap.org/way/136324784
osm-node-618740360,Sport Angler Gemeinschaft Beuel 1968 (SAG Beuel),Angel-/Fishing-POI,Rheinland Köln/Bonn,B,74,50.753539,7.139101,node,618740360,https://www.openstreetmap.org/node/618740360
osm-way-122372749,Vereinsheim Fischerei-Verein Euskirchen e.V.,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,74,50.584809,6.831026,way,122372749,https://www.openstreetmap.org/way/122372749
osm-way-23880967,Bevertalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,72,51.156991,7.378881,way,23880967,https://www.openstreetmap.org/way/23880967
osm-way-19747156,Schilfsee,Gewässer: lake,Rheinland Köln/Bonn,B,72,50.830203,7.098145,way,19747156,https://www.openstreetmap.org/way/19747156
osm-node-417090634,Angelpark Herkenrath,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,70,50.977847,7.201758,node,417090634,https://www.openstreetmap.org/node/417090634
osm-node-2653583955,Anglerufer,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,70,50.679839,6.674966,node,2653583955,https://www.openstreetmap.org/node/2653583955
osm-node-4253467486,Fühlinger See 2: Angeln und Fischen,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,70,51.029579,6.912205,node,4253467486,https://www.openstreetmap.org/node/4253467486
osm-relation-11218761,Adolfosee,Gewässer: lake,Rheinland Köln/Bonn,B,68,51.059235,6.169935,relation,11218761,https://www.openstreetmap.org/relation/11218761
osm-way-11718983,Allner See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.777939,7.2917,way,11718983,https://www.openstreetmap.org/way/11718983
osm-relation-1061487,Bleibtreusee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.839989,6.859851,relation,1061487,https://www.openstreetmap.org/relation/1061487
osm-way-8604119,Boisdorfer See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.893325,6.732096,way,8604119,https://www.openstreetmap.org/way/8604119
osm-way-23557919,Concordiasee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.840831,6.802873,way,23557919,https://www.openstreetmap.org/way/23557919
osm-way-11965079,Donatussee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.804635,6.849005,way,11965079,https://www.openstreetmap.org/way/11965079
osm-way-674029053,Ehreshovener Stausee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.969386,7.335172,way,674029053,https://www.openstreetmap.org/way/674029053
osm-relation-30879,Ennepetalstausee,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,51.234276,7.419643,relation,30879,https://www.openstreetmap.org/relation/30879
osm-relation-4053997,Franziskussee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.822618,6.845924,relation,4053997,https://www.openstreetmap.org/relation/4053997
osm-way-13693184,Freilinger See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.419129,6.719704,way,13693184,https://www.openstreetmap.org/way/13693184
osm-relation-1626029,Fühlinger See,Gewässer: lake,Rheinland Köln/Bonn,B,68,51.026584,6.920521,relation,1626029,https://www.openstreetmap.org/relation/1626029
osm-relation-5995943,Große Dhünntalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,51.071192,7.21405,relation,5995943,https://www.openstreetmap.org/relation/5995943
osm-relation-10307125,Heider Bergsee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.828858,6.870031,relation,10307125,https://www.openstreetmap.org/relation/10307125
osm-relation-1251302,Herbringhauser Talsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,51.22352,7.271669,relation,1251302,https://www.openstreetmap.org/relation/1251302
osm-way-32681029,Hochwasserrückhaltebecken Eicherscheid - Dauerstaubereich,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,50.525955,6.782974,way,32681029,https://www.openstreetmap.org/way/32681029
osm-way-4730997,Höhenfelder See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.986643,7.056245,way,4730997,https://www.openstreetmap.org/way/4730997
osm-way-24387322,Madbachtalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,50.586553,6.88651,way,24387322,https://www.openstreetmap.org/way/24387322
osm-way-11964950,Mittelsee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.811353,6.843942,way,11964950,https://www.openstreetmap.org/way/11964950
osm-relation-1662452,Neyetalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,51.142184,7.410529,relation,1662452,https://www.openstreetmap.org/relation/1662452
osm-way-11964878,Obersee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.809632,6.838825,way,11964878,https://www.openstreetmap.org/way/11964878
osm-way-141973140,Otto-Maigler-See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.875817,6.832277,way,141973140,https://www.openstreetmap.org/way/141973140
osm-way-22761958,Pulheimer See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.989979,6.832288,way,22761958,https://www.openstreetmap.org/way/22761958
osm-way-619516037,Steinbachtalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,50.590726,6.836301,way,619516037,https://www.openstreetmap.org/way/619516037
osm-relation-7060,Stockemer See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.820982,7.08897,relation,7060,https://www.openstreetmap.org/relation/7060
osm-way-28763342,Straberg-Nievenheimer See,Gewässer: lake,Rheinland Köln/Bonn,B,68,51.102038,6.781309,way,28763342,https://www.openstreetmap.org/way/28763342
osm-way-11965036,Untersee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.814983,6.852215,way,11965036,https://www.openstreetmap.org/way/11965036
osm-way-107518129,Wahnbachtalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,50.821351,7.298147,way,107518129,https://www.openstreetmap.org/way/107518129
osm-relation-2540779,Weilerhofer See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.837711,7.053919,relation,2540779,https://www.openstreetmap.org/relation/2540779
osm-relation-150162,Wupper-Vorsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,68,51.158984,7.334946,relation,150162,https://www.openstreetmap.org/relation/150162
osm-way-26348212,Zieselsmaarsee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.851663,6.801455,way,26348212,https://www.openstreetmap.org/way/26348212
osm-way-144884062,Zwillingssee,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.800872,6.853663,way,144884062,https://www.openstreetmap.org/way/144884062
osm-relation-11104653,Zülpicher See,Gewässer: lake,Rheinland Köln/Bonn,B,68,50.680925,6.665093,relation,11104653,https://www.openstreetmap.org/relation/11104653
osm-way-42396967,Bärenloch,Gewässer: lake,Rheinland Köln/Bonn,B,64,51.142837,6.940523,way,42396967,https://www.openstreetmap.org/way/42396967
osm-node-1363044392,Heuer Angelsport,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,64,50.623027,7.12181,node,1363044392,https://www.openstreetmap.org/node/1363044392
osm-way-789830060,Regenwassersammelbecken Römergärten,Gewässer: reservoir,Rheinland Köln/Bonn,B,64,50.685673,6.663724,way,789830060,https://www.openstreetmap.org/way/789830060
osm-way-269580322,Regenüberlaufbecken Seegärten,Gewässer: reservoir,Rheinland Köln/Bonn,B,64,50.686671,6.662652,way,269580322,https://www.openstreetmap.org/way/269580322
osm-way-1034232138,"Regenüberlaufbecken 21, Hüttengraben",Gewässer: basin,Rheinland Köln/Bonn,B,63,50.914199,6.681056,way,1034232138,https://www.openstreetmap.org/way/1034232138
osm-way-26170493,Berggeistweiher,Gewässer: lake,Rheinland Köln/Bonn,B,62,50.79383,6.881822,way,26170493,https://www.openstreetmap.org/way/26170493
osm-relation-78183,Decksteiner Weiher,Gewässer: lake,Rheinland Köln/Bonn,B,62,50.911224,6.893963,relation,78183,https://www.openstreetmap.org/relation/78183
osm-relation-1587185,Effelder Waldsee,Gewässer: lake,Rheinland Köln/Bonn,B,62,51.132408,6.095985,relation,1587185,https://www.openstreetmap.org/relation/1587185
osm-way-25837029,Eschbachtalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,62,51.159139,7.237244,way,25837029,https://www.openstreetmap.org/way/25837029
osm-way-32017361,Kasterer See,Gewässer: lake,Rheinland Köln/Bonn,B,62,51.013646,6.559962,way,32017361,https://www.openstreetmap.org/way/32017361
osm-relation-409532,Lucretia-See,Gewässer: lake,Rheinland Köln/Bonn,B,62,50.794983,6.874175,relation,409532,https://www.openstreetmap.org/relation/409532
osm-relation-535599,Panzertalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,62,51.178701,7.272415,relation,535599,https://www.openstreetmap.org/relation/535599
osm-way-154977146,Ronsdorfer Talsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,62,51.220403,7.184287,way,154977146,https://www.openstreetmap.org/way/154977146
osm-way-9403067,Rotter See,Gewässer: lake,Rheinland Köln/Bonn,B,62,50.808513,7.113196,way,9403067,https://www.openstreetmap.org/way/9403067
osm-relation-2396811,Sengbachtalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,62,51.126126,7.141332,relation,2396811,https://www.openstreetmap.org/relation/2396811
osm-way-26171458,Villenhofer Maar,Gewässer: lake,Rheinland Köln/Bonn,B,62,50.803782,6.86175,way,26171458,https://www.openstreetmap.org/way/26171458
osm-relation-1382605,Wuppertalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,62,51.181164,7.31312,relation,1382605,https://www.openstreetmap.org/relation/1382605
osm-way-98356215,Angelcenter Dormagen,Fishing-Shop/POI (kein Gewässer),Rheinland Köln/Bonn,B,61,51.097747,6.83747,way,98356215,https://www.openstreetmap.org/way/98356215
osm-way-354075323,Badesee,Gewässer: lake,Rheinland Köln/Bonn,B,60,50.611718,7.09555,way,354075323,https://www.openstreetmap.org/way/354075323
osm-node-7795086303,Fischers Park,Angel-/Fishing-POI,Rheinland Köln/Bonn,B,60,51.109434,7.26089,node,7795086303,https://www.openstreetmap.org/node/7795086303
osm-way-9098983,Schwalbensee,Gewässer: lake,Rheinland Köln/Bonn,B,60,50.832883,7.096481,way,9098983,https://www.openstreetmap.org/way/9098983
osm-node-5859319617,AngelJoe,Fishing-Shop/POI (kein Gewässer),Rheinland Köln/Bonn,B,57,50.969444,6.866502,node,5859319617,https://www.openstreetmap.org/node/5859319617
osm-way-1349579453,Bambusweiher,Gewässer: pond,Rheinland Köln/Bonn,B,57,50.962187,6.970129,way,1349579453,https://www.openstreetmap.org/way/1349579453
osm-node-10743448672,Köder Kiste,Fishing-Shop/POI (kein Gewässer),Rheinland Köln/Bonn,B,57,51.100111,6.213525,node,10743448672,https://www.openstreetmap.org/node/10743448672
osm-way-485604346,Absetzbecken,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.895598,6.793067,way,485604346,https://www.openstreetmap.org/way/485604346
osm-way-435074815,Achteckbecken,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.896738,6.791719,way,435074815,https://www.openstreetmap.org/way/435074815
osm-way-27881206,Agger,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.977677,7.361647,way,27881206,https://www.openstreetmap.org/way/27881206
osm-relation-89707,Alberti-See,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.911443,7.03657,relation,89707,https://www.openstreetmap.org/relation/89707
osm-relation-12081052,Angelteich Satzvey,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.613374,6.702761,relation,12081052,https://www.openstreetmap.org/relation/12081052
osm-relation-32790,Auensee,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.713863,7.143245,relation,32790,https://www.openstreetmap.org/relation/32790
osm-relation-538726,Ausgleichsweiher Eschbachtalsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,51.160164,7.22804,relation,538726,https://www.openstreetmap.org/relation/538726
osm-way-42396964,Bahnsee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.142041,6.938565,way,42396964,https://www.openstreetmap.org/way/42396964
osm-relation-86248,Bensberger See,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.965195,7.132749,relation,86248,https://www.openstreetmap.org/relation/86248
osm-way-34698844,Bergheimer See,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.957611,6.652635,way,34698844,https://www.openstreetmap.org/way/34698844
osm-way-10316976,Bergsee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.045896,7.015071,way,10316976,https://www.openstreetmap.org/way/10316976
osm-way-52464541,Bevertalsperre,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.159892,7.39385,way,52464541,https://www.openstreetmap.org/way/52464541
osm-way-233165878,Bevertalsperre,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.158953,7.398441,way,233165878,https://www.openstreetmap.org/way/233165878
osm-way-5493363,Blaue Donau,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.078762,6.932302,way,5493363,https://www.openstreetmap.org/way/5493363
osm-way-11025898,Blücherparkweiher,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.963115,6.926953,way,11025898,https://www.openstreetmap.org/way/11025898
osm-relation-9919369,Buschbergsee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.072381,6.915071,relation,9919369,https://www.openstreetmap.org/relation/9919369
osm-way-468685688,Der Strenger Hammer,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.999735,7.428502,way,468685688,https://www.openstreetmap.org/way/468685688
osm-way-5155050,Dingbanksee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.055986,6.940717,way,5155050,https://www.openstreetmap.org/way/5155050
osm-relation-1356715,Dondorfer See,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.770248,7.324173,relation,1356715,https://www.openstreetmap.org/relation/1356715
osm-relation-1387647,Dörpervorsperre,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,51.173082,7.302621,relation,1387647,https://www.openstreetmap.org/relation/1387647
osm-way-26840767,Dörpfeldsee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.148284,6.93809,way,26840767,https://www.openstreetmap.org/way/26840767
osm-way-26997924,Efferener Baggerloch,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.891009,6.914573,way,26997924,https://www.openstreetmap.org/way/26997924
osm-way-509985861,Ehemaliges Rückstaubecken Sensenhammer,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.032042,7.059425,way,509985861,https://www.openstreetmap.org/way/509985861
osm-way-93616256,Erlenbach-Vorsperre,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.17301,7.383894,way,93616256,https://www.openstreetmap.org/way/93616256
osm-relation-9404144,Escher See,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.007696,6.86359,relation,9404144,https://www.openstreetmap.org/relation/9404144
osm-way-22796427,Eschmarer See,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.797525,7.090832,way,22796427,https://www.openstreetmap.org/way/22796427
osm-way-222662666,Feuerlöschteich,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,51.154028,7.263337,way,222662666,https://www.openstreetmap.org/way/222662666
osm-way-271421233,Feuerlöschteich Remlingrade,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,51.235282,7.331342,way,271421233,https://www.openstreetmap.org/way/271421233
osm-way-5155048,Großer Dehlensee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.060806,6.936291,way,5155048,https://www.openstreetmap.org/way/5155048
osm-way-10316953,Großer Silbersee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.048371,7.008405,way,10316953,https://www.openstreetmap.org/way/10316953
osm-relation-4053998,Gruhlsee,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.840633,6.872512,relation,4053998,https://www.openstreetmap.org/relation/4053998
osm-way-23649585,Hasselrather See,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.035762,6.800073,way,23649585,https://www.openstreetmap.org/way/23649585
osm-way-1054009786,Hasselrather See,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.038416,6.804736,way,1054009786,https://www.openstreetmap.org/way/1054009786
osm-way-85221298,Herrenteich,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.885008,7.388302,way,85221298,https://www.openstreetmap.org/way/85221298
osm-way-11067118,Himberger See,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.645873,7.305178,way,11067118,https://www.openstreetmap.org/way/11067118
osm-relation-14116344,Hirschweiher,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.668053,7.083209,relation,14116344,https://www.openstreetmap.org/relation/14116344
osm-way-5155045,Hitdorfer See,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.072811,6.930828,way,5155045,https://www.openstreetmap.org/way/5155045
osm-way-771079286,Hochtank Berkum,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.623202,7.126529,way,771079286,https://www.openstreetmap.org/way/771079286
osm-relation-553784,Hürther Waldsee,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.874145,6.84449,relation,553784,https://www.openstreetmap.org/relation/553784
osm-way-33708436,Kettners Weiher,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.946452,7.147784,way,33708436,https://www.openstreetmap.org/way/33708436
osm-way-258316678,Kettners Weiher,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.94658,7.149242,way,258316678,https://www.openstreetmap.org/way/258316678
osm-relation-12611524,Kiesweiher,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.897409,6.785431,relation,12611524,https://www.openstreetmap.org/relation/12611524
osm-way-5155049,Kleiner Dehlensee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.061091,6.940468,way,5155049,https://www.openstreetmap.org/way/5155049
osm-way-1525845283,Klärbecken,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.763549,6.838586,way,1525845283,https://www.openstreetmap.org/way/1525845283
osm-way-19748939,Klärteich Villesee,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.851377,6.822664,way,19748939,https://www.openstreetmap.org/way/19748939
osm-way-98118360,Kratersee Steinbruch Eulenberg,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.715038,7.364744,way,98118360,https://www.openstreetmap.org/way/98118360
osm-way-32214774,Löschteich,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.762266,7.147025,way,32214774,https://www.openstreetmap.org/way/32214774
osm-way-61829017,Löschteich Hämmern,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,51.126525,7.356252,way,61829017,https://www.openstreetmap.org/way/61829017
osm-node-8462545815,Löschwasserbrunnen,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.976595,6.662854,node,8462545815,https://www.openstreetmap.org/node/8462545815
osm-way-942194008,Löschwasserspeicher,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.697708,6.670338,way,942194008,https://www.openstreetmap.org/way/942194008
osm-relation-3981671,Mondsee,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.801432,6.878208,relation,3981671,https://www.openstreetmap.org/relation/3981671
osm-way-29239354,Mosamsee,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.954381,6.016863,way,29239354,https://www.openstreetmap.org/way/29239354
osm-way-377177217,Natursee,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.666926,6.80121,way,377177217,https://www.openstreetmap.org/way/377177217
osm-way-40558407,Ophovener Weiher,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.045133,7.063756,way,40558407,https://www.openstreetmap.org/way/40558407
osm-relation-14588006,Pionierweiher,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.92551,7.15139,relation,14588006,https://www.openstreetmap.org/relation/14588006
osm-way-730775913,RW-Versickerung,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.800763,6.821678,way,730775913,https://www.openstreetmap.org/way/730775913
osm-way-145733703,Rather See,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.930777,7.068851,way,145733703,https://www.openstreetmap.org/way/145733703
osm-way-945092069,Regenrückhaltebecken,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.70692,6.666554,way,945092069,https://www.openstreetmap.org/way/945092069
osm-way-660295582,Regenrückhaltebecken IV Mitte Nord,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.631863,7.026019,way,660295582,https://www.openstreetmap.org/way/660295582
osm-way-568788489,Regenrückhaltebecken Mühlenweg,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.921105,7.170841,way,568788489,https://www.openstreetmap.org/way/568788489
osm-way-167876464,Regenrückhaltebecken Sonnenwinkel,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.960197,7.159587,way,167876464,https://www.openstreetmap.org/way/167876464
osm-way-796536494,Regenrückhaltebecken Waldfriedhof,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.627905,7.061695,way,796536494,https://www.openstreetmap.org/way/796536494
osm-way-284430340,Regenwasserversickerung,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.79993,6.817228,way,284430340,https://www.openstreetmap.org/way/284430340
osm-way-284430341,Regenwasserversickerung,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.799608,6.819183,way,284430341,https://www.openstreetmap.org/way/284430341
osm-way-444340409,Regenüberlaufbecken,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.937757,6.79284,way,444340409,https://www.openstreetmap.org/way/444340409
osm-way-23387123,Richrather See,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.130265,6.957562,way,23387123,https://www.openstreetmap.org/way/23387123
osm-way-86217508,Rückhaltebecken,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.807314,7.169031,way,86217508,https://www.openstreetmap.org/way/86217508
osm-way-178945205,Safarisee,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.00604,5.924103,way,178945205,https://www.openstreetmap.org/way/178945205
osm-way-923118407,Sammelbecken Sülzüberleitung,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,51.086981,7.282265,way,923118407,https://www.openstreetmap.org/way/923118407
osm-way-172296281,Sandfang am Eichenkamp,Gewässer: reservoir,Rheinland Köln/Bonn,B,56,50.954301,7.094738,way,172296281,https://www.openstreetmap.org/way/172296281
osm-way-204519329,Scheuerbach-Vorsperre,Gewässer: lake,Rheinland Köln/Bonn,B,56,51.171266,7.376487,way,204519329,https://www.openstreetmap.org/way/204519329
osm-way-521357276,Schwalbensee,Gewässer: lake,Rheinland Köln/Bonn,B,56,50.952084,6.025446,way,521357276,https://www.openstreetmap.org/way/521357276
